,normal,count,word,tag,source
1659,Москва,23,"['Москву', 'Москвою', 'Москва', 'Москве', 'Москвы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1660,Литва,13,"['Литве', 'Литву', 'Литва', 'Литвой', 'Литвы', 'Литвою']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1661,Углич,7,"['Угличем', 'Углича', 'Угличе', 'Углич']","NOUN,inan,masc,Sgtm,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1662,Русь,7,"['Русь', 'Руси']","NOUN,inan,femn,Sgtm,Geox sing,accs",Pushkin_A._Boris_Godunov.txt
1663,Россия,6,"['России', 'Россия']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1664,Краков,6,"['Краков', 'Кракове', 'Кракова']","NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1665,Варлаа,5,['Варлаам'],"NOUN,inan,masc,Sgtm,Fixd,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1666,Казань,3,['Казани'],"NOUN,inan,femn,Sgtm,Geox sing,accs",Pushkin_A._Boris_Godunov.txt
1667,Сибирь,2,['Сибирь'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1668,Севск,1,['Севск'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1669,Чернигов,1,['Чернигов'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1670,Чепчугов,1,['Чепчугова'],"NOUN,inan,masc,Geox plur,gent",Pushkin_A._Boris_Godunov.txt
1671,Хлопино,1,['Хлопино'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1672,Суздаль,1,['Суздале'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1673,Архангельск,1,['Архангельском'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1674,Самбор,1,['Самборе'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1675,Рыльск,1,['Рыльске'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1676,Астрахань,1,['Астрахань'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1677,Путивль,1,['Путивля'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1678,Польша,1,['Польши'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1679,Ольгин,1,['Ольгин'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1680,Новгород,1,['Новгород'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1681,Чудово,1,['Чудова'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Pushkin_A._Boris_Godunov.txt
1682,Андалузия,1,['Андалузии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Malenkie_Tragedii.txt
1683,Ватикан,1,['Ватикана'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Malenkie_Tragedii.txt
1684,Великое,1,['Великое'],"NOUN,inan,neut,Geox sing,nomn",Pushkin_A._Malenkie_Tragedii.txt
1685,Испания,1,['Испании'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Malenkie_Tragedii.txt
1686,Нива,1,['Нива'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Malenkie_Tragedii.txt
1687,Париж,1,['Париже'],"NOUN,inan,masc,Sgtm,Geox sing,accs",Pushkin_A._Malenkie_Tragedii.txt
1688,Эскурьял,1,['Эскурьялом'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Malenkie_Tragedii.txt
1689,Нева,16,"['Невы', 'Невою', 'Нева', 'Невой']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Mednyiyi_Vsadnik.txt
1690,Россия,6,"['Россию', 'Россия', 'Россией']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Mednyiyi_Vsadnik.txt
1691,Европа,3,['Европу'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Mednyiyi_Vsadnik.txt
1692,Петербургский,3,"['Петербургская', 'Петербургскому']","ADJF,Geox masc,sing,nomn",Pushkin_A._Mednyiyi_Vsadnik.txt
1693,Петербург,2,['Петербург'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Mednyiyi_Vsadnik.txt
1694,Коломна,1,['Коломне'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Mednyiyi_Vsadnik.txt
1695,Москва,1,['Москва'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Mednyiyi_Vsadnik.txt
1696,Петроград,1,['Петроградом'],"NOUN,inan,masc,Geox sing,accs",Pushkin_A._Mednyiyi_Vsadnik.txt
1697,Петрополь,1,['Петрополь'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Pushkin_A._Mednyiyi_Vsadnik.txt
1698,Челны,1,['Челны'],"NOUN,inan,GNdr,Pltm,Geox plur,nomn",Pushkin_A._Mednyiyi_Vsadnik.txt
1699,Жадрино,6,['Жадрино'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Pushkin_A._Povesti_Belkina.txt
1700,Москва,6,"['Москву', 'Москве', 'Москвы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Povesti_Belkina.txt
1701,Ненарадов,5,"['Ненарадова', 'Ненарадове', 'Ненарадово']","NOUN,inan,masc,Geox plur,gent",Pushkin_A._Povesti_Belkina.txt
1702,Петербург,5,"['Петербург', 'Петербурге', 'Петербурга']","NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Povesti_Belkina.txt
1703,Дунея,2,['Дунею'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Povesti_Belkina.txt
1704,Россия,2,"['Россию', 'России']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Povesti_Belkina.txt
1705,Амур,1,['Амура'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Povesti_Belkina.txt
1706,Басманный,1,['Басманной'],"ADJF,Geox masc,sing,nomn",Pushkin_A._Povesti_Belkina.txt
1707,Болдино,1,['Болдино'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Pushkin_A._Povesti_Belkina.txt
1708,Горюхино,1,['Горюхино'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Pushkin_A._Povesti_Belkina.txt
1709,Жоконда,1,['Жоконда'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Povesti_Belkina.txt
1710,Смоленск,1,['Смоленска'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Povesti_Belkina.txt
1711,Швейцария,1,['Швейцарии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Povesti_Belkina.txt
1712,Киев,7,"['Киев', 'Киевом', 'Киеве', 'Киеву']","NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Ruslan_I_Lyudmila.txt
1713,Наин,4,"['Наину', 'Наины']","NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Ruslan_I_Lyudmila.txt
1714,Днепр,3,"['Днепра', 'Днепром']","NOUN,inan,masc,Geox sing,accs",Pushkin_A._Ruslan_I_Lyudmila.txt
1715,Объемлет,3,['Объемлет'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Ruslan_I_Lyudmila.txt
1716,Иерусалим,2,['Иерусалим'],"NOUN,inan,masc,Geox sing,accs",Pushkin_A._Ruslan_I_Lyudmila.txt
1717,Подъемлет,2,['Подъемлет'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Ruslan_I_Lyudmila.txt
1718,Русь,2,"['Русью', 'Руси']","NOUN,inan,femn,Sgtm,Geox sing,accs",Pushkin_A._Ruslan_I_Lyudmila.txt
1719,Амур,1,['Амур'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Ruslan_I_Lyudmila.txt
1720,Кавказ,1,['Кавказа'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Ruslan_I_Lyudmila.txt
1721,Лемнос,1,['Лемноса'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Ruslan_I_Lyudmila.txt
1722,Лида,1,['Лиды'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Ruslan_I_Lyudmila.txt
1723,Нева,1,['Невы'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Ruslan_I_Lyudmila.txt
1724,Почуя,1,['Почуя'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Ruslan_I_Lyudmila.txt
1725,Петербург,4,"['Петербург', 'Петербурге']","NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Dubrovskiyi.txt
1726,Арбатов,3,"['Арбатовым', 'Арбатове', 'Арбатову']","NOUN,inan,masc,Geox plur,gent",Pushkin_A._Spisokshkolnoy._Dubrovskiyi.txt
1727,Париж,3,"['Парижа', 'Париж']","NOUN,inan,masc,Sgtm,Geox sing,accs",Pushkin_A._Spisokshkolnoy._Dubrovskiyi.txt
1728,Москва,2,['Москвы'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Dubrovskiyi.txt
1729,Кульнева,1,['Кульнева'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Dubrovskiyi.txt
1730,Пугачёв,1,['Пугачева'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Dubrovskiyi.txt
1731,Русь,1,['Руси'],"NOUN,inan,femn,Sgtm,Geox sing,accs",Pushkin_A._Spisokshkolnoy._Dubrovskiyi.txt
1732,Савишн,1,['Савишну'],"NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Dubrovskiyi.txt
1733,Пугачёв,162,"['Пугачевым', 'Пугачеве', 'Пугачев', 'Пугачеву', 'Пугачева']","NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1734,Оренбург,33,"['Оренбургом', 'Оренбурга', 'Оренбурге', 'Оренбургу', 'Оренбург']","NOUN,inan,masc,Geox sing,accs",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1735,Бопра,8,['Бопре'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1736,Петербург,7,"['Петербург', 'Петербурге', 'Петербурга']","NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1737,Москва,6,"['Москву', 'Москвою', 'Москвы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1738,Россия,5,"['Россию', 'России']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1739,Симбирск,4,"['Симбирске', 'Симбирска', 'Симбирск']","NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1740,Казань,3,"['Казани', 'Казань']","NOUN,inan,femn,Sgtm,Geox sing,accs",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1741,Очаков,3,"['Очаков', 'Очакова']","NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1742,Башкирия,2,['Башкирии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1743,Симбирский,2,['Симбирской'],"ADJF,Geox masc,sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1744,Турция,2,['Турцией'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1745,Сибирь,1,['Сибири'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1746,Берда,1,['Берду'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1747,Кирилыч,1,['Кирилыча'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1748,София,1,['Софию'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1749,Татищева,1,['Татищевой'],"NOUN,inan,neut,Sgtm,Geox sing,gent",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1750,Пруссия,1,['Пруссии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Kapitanskaya_Dochka.txt
1751,Париж,4,"['Парижа', 'Парижем', 'Париж', 'Париже']","NOUN,inan,masc,Sgtm,Geox sing,accs",Pushkin_A._Spisokshkolnoy._Pikovaya_Dama.txt
1752,Петербург,3,"['Петербург', 'Петербургу', 'Петербурга']","NOUN,inan,masc,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Pikovaya_Dama.txt
1753,Версаль,1,['Версале'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Pikovaya_Dama.txt
1754,Москва,1,['Москве'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Pushkin_A._Spisokshkolnoy._Pikovaya_Dama.txt
1755,Москва,39,"['Москву', 'Москва', 'Москве', 'Москвы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1756,Петербург,13,"['Петербург', 'Петербурге']","NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1757,Перикола,10,"['Перикола', 'Периколы', 'Периколе', 'Периколах', 'Перикол']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1758,Никола,6,"['Николе', 'Николы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1759,Россия,5,"['России', 'Россия']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1760,Харьков,4,"['Харькова', 'Харькове']","NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1761,Папкова,3,"['Папкова', 'Папковы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1762,Хотьковы,3,['Хотьков'],"NOUN,inan,femn,Sgtm,Geox sing,gent",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1763,Сибирь,3,['Сибирь'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1764,Папковы,3,['Папков'],"NOUN,inan,femn,Sgtm,Geox sing,gent",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1765,Суздаль,2,['Суздаль'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1766,Обоянь,2,['Обоянь'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1767,Минангуа,2,['Минангуа'],"NOUN,inan,femn,Sgtm,Fixd,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1768,Курск,2,"['Курске', 'Курск']","NOUN,inan,masc,Geox sing,accs",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1769,Кременчуг,2,"['Кременчуге', 'Кременчуг']","NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1770,Русь,2,"['Русь', 'Руси']","NOUN,inan,femn,Sgtm,Geox sing,accs",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1771,Фокушка,1,['Фокушка'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1772,Серпухов,1,['Серпухова'],"NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1773,Тула,1,['Туле'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1774,Франция,1,['Франции'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1775,Афон,1,['Афон'],"NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1776,Севастополь,1,['Севастополь'],"NOUN,inan,masc,Sgtm,Geox sing,accs",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1777,Ромны,1,['Ромны'],"NOUN,inan,GNdr,Pltm,Geox plur,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1778,Иудушкинов,1,['Иудушкинова'],"NOUN,inan,masc,Geox plur,gent",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1779,Париж,1,['Париже'],"NOUN,inan,masc,Sgtm,Geox sing,accs",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1780,Павлово,1,['Павлово'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1781,Лядова,1,['Лядова'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1782,Камо,1,['Камо'],"NOUN,inan,masc,Sgtm,Fixd,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1783,Казань,1,['Казани'],"NOUN,inan,femn,Sgtm,Geox sing,accs",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1784,Языкова,1,['Языкова'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Gospoda_Golovlevyi.txt
1785,Ивашка,11,"['Ивашку', 'Ивашке', 'Ивашкой', 'Ивашка']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1786,Византия,9,"['Византии', 'Византию', 'Византия', 'Византией']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1787,Париж,6,"['Парижа', 'Париж', 'Париже']","NOUN,inan,masc,Sgtm,Geox sing,accs",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1788,Петербург,5,"['Петербург', 'Петербурге']","NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1789,Москва,4,"['Москву', 'Москве']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1790,Гамбург,3,['Гамбурге'],"NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1791,Сибирь,3,['Сибирь'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1792,Сатурн,3,"['Сатурна', 'Сатурн']","NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1793,Рим,3,"['Риме', 'Риму']","NOUN,inan,masc,Geox sing,accs",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1794,Непреклонск,3,"['Непреклонск', 'Непреклонска']","NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1795,Разумовский,2,"['Разумовского', 'Разумовским']","ADJF,Geox masc,sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1796,Бостон,2,['Бостон'],"NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1797,Израиль,2,['Израиля'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1798,Россия,2,['России'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1799,Сепара,2,['Сепара'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1800,Демаркацио,2,['Демаркацио'],"NOUN,inan,femn,Fixd,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1801,Гунь,2,['Гуня'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1802,Наипа,2,['Наипа'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1803,Очаков,1,['Очаковом'],"NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1804,Отворь,1,['Отворь'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1805,Арсеньев,1,['Арсеньева'],"NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1806,Парамоша,1,['Парамоши'],"NOUN,inan,masc,Sgtm,Geox sing,gent",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1807,Рига,1,['Риге'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1808,Сава,1,['Саву'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1809,Франция,1,['Франции'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1810,Никола,1,['Николы'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1811,Морава,1,['Мораву'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1812,Нежин,1,['Нежине'],"NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1813,Италия,1,['Италии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1814,Гатчина,1,['Гатчине'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1815,Голодаевка,1,['Голодаевка'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1816,Драва,1,['Драву'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1817,Дунай,1,['Дунай'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1818,Египет,1,['Египте'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1819,Екатериноград,1,['Екатериноград'],"NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1820,Кача,1,['Кача'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1821,Напра,1,['Напра'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1822,Клемантинкинов,1,['Клемантинкинова'],"NOUN,inan,masc,Geox plur,gent",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1823,Константинополь,1,['Константинополь'],"NOUN,inan,masc,Sgtm,Geox sing,accs",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
1824,Любим,1,['Любим'],"NOUN,inan,masc,Geox sing,nomn",Saltyikov_shedrin_M._Spisokshkolnoy._Istoriya_Odnogo_Goroda.txt
